u_i;p;M;L;l.1
8901;10007;947;5003;5003
8951;10007;947;5003;5003
9001;10007;947;5003;5003
9052;10007;947;5003;5003
9102;10007;947;5003;5003
9152;10007;947;5003;5003
9202;10007;947;5003;5003
9253;10007;947;5003;5003
9303;10007;947;5003;5003
9353;10007;947;5003;5003
9404;10007;947;5003;5003
9454;10007;947;5003;5003
9504;10007;947;5003;5003
9554;10007;947;5003;5003
9605;10007;947;5003;5003
9655;10007;947;5003;5003
9705;10007;947;5003;5003
9756;10007;947;5003;5003
9806;10007;947;5003;5003
9856;10007;947;5003;5003
9906;10007;947;5003;5003
9957;10007;947;5003;5003
1;10001;1000;8;8
51;10001;1000;8;8
102;10001;1000;8;8
152;10001;1000;8;8
202;10001;1000;8;8
252;10001;1000;8;8
303;10001;1000;8;8
353;10001;1000;8;8
403;10001;1000;8;8
454;10001;1000;8;8
504;10001;1000;8;8
554;10001;1000;8;8
604;10001;1000;8;8
655;10001;1000;8;8
705;10001;1000;8;8
755;10001;1000;8;8
806;10001;1000;8;8
856;10001;1000;8;8
906;10001;1000;8;8
956;10001;1000;8;8
1007;10001;1000;8;8
1057;10001;1000;8;8
1107;10001;1000;8;8
1157;10001;1000;8;8
1208;10001;1000;8;8
1258;10001;1000;8;8
1308;10001;1000;8;8
1359;10001;1000;8;8
1409;10001;1000;8;8
1459;10001;1000;8;8
1509;10001;1000;8;8
1560;10001;1000;8;8
1610;10001;1000;8;8
1660;10001;1000;8;8
1711;10001;1000;8;8
1761;10001;1000;8;8
1811;10001;1000;8;8
1861;10001;1000;8;8
1912;10001;1000;8;8
1962;10001;1000;8;8
2012;10001;1000;8;8
2063;10001;1000;8;8
2113;10001;1000;8;8
2163;10001;1000;8;8
2213;10001;1000;8;8
2264;10001;1000;8;8
2314;10001;1000;8;8
2364;10001;1000;8;8
2415;10001;1000;8;8
2465;10001;1000;8;8
2515;10001;1000;8;8
2565;10001;1000;8;8
2616;10001;1000;8;8
2666;10001;1000;8;8
2716;10001;1000;8;8
2766;10001;1000;8;8
2817;10001;1000;8;8
2867;10001;1000;8;8
2917;10001;1000;8;8
2968;10001;1000;8;8
3018;10001;1000;8;8
3068;10001;1000;8;8
3118;10001;1000;8;8
3169;10001;1000;8;8
3219;10001;1000;8;8
3269;10001;1000;8;8
3320;10001;1000;8;8
3370;10001;1000;8;8
3420;10001;1000;8;8
3470;10001;1000;8;8
3521;10001;1000;8;8
3571;10001;1000;8;8
3621;10001;1000;8;8
3672;10001;1000;8;8
3722;10001;1000;8;8
3772;10001;1000;8;8
3822;10001;1000;8;8
3873;10001;1000;8;8
3923;10001;1000;8;8
3973;10001;1000;8;8
4024;10001;1000;8;8
4074;10001;1000;8;8
4124;10001;1000;8;8
4174;10001;1000;8;8
4225;10001;1000;8;8
4275;10001;1000;8;8
4325;10001;1000;8;8
4375;10001;1000;8;8
4426;10001;1000;8;8
4476;10001;1000;8;8
4526;10001;1000;8;8
4577;10001;1000;8;8
4627;10001;1000;8;8
4677;10001;1000;8;8
4727;10001;1000;8;8
4778;10001;1000;8;8
4828;10001;1000;8;8
4878;10001;1000;8;8
4929;10001;1000;8;8
4979;10001;1000;8;8
5029;10001;1000;8;8
5079;10001;1000;8;8
5130;10001;1000;8;8
5180;10001;1000;8;8
5230;10001;1000;8;8
5281;10001;1000;8;8
5331;10001;1000;8;8
5381;10001;1000;8;8
5431;10001;1000;8;8
5482;10001;1000;8;8
5532;10001;1000;8;8
5582;10001;1000;8;8
5633;10001;1000;8;8
5683;10001;1000;8;8
5733;10001;1000;8;8
5783;10001;1000;8;8
5834;10001;1000;8;8
5884;10001;1000;8;8
5934;10001;1000;8;8
5984;10001;1000;8;8
6035;10001;1000;8;8
6085;10001;1000;8;8
6135;10001;1000;8;8
6186;10001;1000;8;8
6236;10001;1000;8;8
6286;10001;1000;8;8
6336;10001;1000;8;8
6387;10001;1000;8;8
6437;10001;1000;8;8
6487;10001;1000;8;8
6538;10001;1000;8;8
6588;10001;1000;8;8
6638;10001;1000;8;8
6688;10001;1000;8;8
6739;10001;1000;8;8
6789;10001;1000;8;8
6839;10001;1000;8;8
6890;10001;1000;8;8
6940;10001;1000;8;8
6990;10001;1000;8;8
7040;10001;1000;8;8
7091;10001;1000;8;8
7141;10001;1000;8;8
7191;10001;1000;8;8
7242;10001;1000;8;8
7292;10001;1000;8;8
7342;10001;1000;8;8
7392;10001;1000;8;8
7443;10001;1000;8;8
7493;10001;1000;8;8
7543;10001;1000;8;8
7593;10001;1000;8;8
7644;10001;1000;8;8
7694;10001;1000;8;8
7744;10001;1000;8;8
7795;10001;1000;8;8
7845;10001;1000;8;8
7895;10001;1000;8;8
7945;10001;1000;8;8
7996;10001;1000;8;8
8046;10001;1000;8;8
8096;10001;1000;8;8
8147;10001;1000;8;8
8197;10001;1000;8;8
8247;10001;1000;8;8
8297;10001;1000;8;8
8348;10001;1000;8;8
8398;10001;1000;8;8
8448;10001;1000;8;8
8499;10001;1000;8;8
8549;10001;1000;8;8
8599;10001;1000;8;8
8649;10001;1000;8;8
8700;10001;1000;8;8
8750;10001;1000;8;8
8800;10001;1000;8;8
8851;10001;1000;8;8
8901;10001;1000;8;8
8951;10001;1000;8;8
9001;10001;1000;8;8
9052;10001;1000;8;8
9102;10001;1000;8;8
9152;10001;1000;8;8
9202;10001;1000;8;8
9253;10001;1000;8;8
9303;10001;1000;8;8
9353;10001;1000;8;8
9404;10001;1000;8;8
9454;10001;1000;8;8
9504;10001;1000;8;8
9554;10001;1000;8;8
9605;10001;1000;8;8
9655;10001;1000;8;8
9705;10001;1000;8;8
9756;10001;1000;8;8
9806;10001;1000;8;8
9856;10001;1000;8;8
9906;10001;1000;8;8
9957;10001;1000;8;8
1;10002;1000;834;833
51;10002;1000;834;833
102;10002;1000;833;833
152;10002;1000;833;833
202;10002;1000;833;833
252;10002;1000;833;833
303;10002;1000;834;833
353;10002;1000;834;833
403;10002;1000;834;833
454;10002;1000;833;833
504;10002;1000;833;833
554;10002;1000;833;833
604;10002;1000;833;833
655;10002;1000;834;833
705;10002;1000;834;833
755;10002;1000;834;833
806;10002;1000;833;833
856;10002;1000;833;833
906;10002;1000;833;833
956;10002;1000;833;833
1007;10002;1000;834;833
1057;10002;1000;834;833
1107;10002;1000;834;833
1157;10002;1000;834;833
1208;10002;1000;833;833
1258;10002;1000;833;833
1308;10002;1000;833;833
1359;10002;1000;834;833
1409;10002;1000;834;833
1459;10002;1000;834;833
1509;10002;1000;834;833
1560;10002;1000;833;833
1610;10002;1000;833;833
1660;10002;1000;833;833
1711;10002;1000;834;833
1761;10002;1000;834;833
1811;10002;1000;834;833
1861;10002;1000;834;833
1912;10002;1000;833;833
1962;10002;1000;833;833
2012;10002;1000;833;833
2063;10002;1000;834;833
2113;10002;1000;834;833
2163;10002;1000;834;833
2213;10002;1000;834;833
2264;10002;1000;833;833
2314;10002;1000;833;833
2364;10002;1000;833;833
2415;10002;1000;834;833
2465;10002;1000;834;833
2515;10002;1000;834;833
2565;10002;1000;834;833
2616;10002;1000;833;833
2666;10002;1000;833;833
2716;10002;1000;833;833
2766;10002;1000;833;833
2817;10002;1000;834;833
2867;10002;1000;834;833
2917;10002;1000;834;833
2968;10002;1000;833;833
3018;10002;1000;833;833
3068;10002;1000;833;833
3118;10002;1000;833;833
3169;10002;1000;834;833
3219;10002;1000;834;833
3269;10002;1000;834;833
3320;10002;1000;833;833
3370;10002;1000;833;833
3420;10002;1000;833;833
3470;10002;1000;833;833
3521;10002;1000;834;833
3571;10002;1000;834;833
3621;10002;1000;834;833
3672;10002;1000;833;833
3722;10002;1000;833;833
3772;10002;1000;833;833
3822;10002;1000;833;833
3873;10002;1000;834;833
3923;10002;1000;834;833
3973;10002;1000;834;833
4024;10002;1000;833;833
4074;10002;1000;833;833
4124;10002;1000;833;833
4174;10002;1000;833;833
4225;10002;1000;834;833
4275;10002;1000;834;833
4325;10002;1000;834;833
4375;10002;1000;834;833
4426;10002;1000;833;833
4476;10002;1000;833;833
4526;10002;1000;833;833
4577;10002;1000;834;833
4627;10002;1000;834;833
4677;10002;1000;834;833
4727;10002;1000;834;833
4778;10002;1000;833;833
4828;10002;1000;833;833
4878;10002;1000;833;833
4929;10002;1000;834;833
4979;10002;1000;834;833
5029;10002;1000;834;833
5079;10002;1000;834;833
5130;10002;1000;833;833
5180;10002;1000;833;833
5230;10002;1000;833;833
5281;10002;1000;834;833
5331;10002;1000;834;833
5381;10002;1000;834;833
5431;10002;1000;834;833
5482;10002;1000;833;833
5532;10002;1000;833;833
5582;10002;1000;833;833
5633;10002;1000;834;833
5683;10002;1000;834;833
5733;10002;1000;834;833
5783;10002;1000;834;833
5834;10002;1000;833;833
5884;10002;1000;833;833
5934;10002;1000;833;833
5984;10002;1000;833;833
6035;10002;1000;834;833
6085;10002;1000;834;833
6135;10002;1000;834;833
6186;10002;1000;833;833
6236;10002;1000;833;833
6286;10002;1000;833;833
6336;10002;1000;833;833
6387;10002;1000;834;833
6437;10002;1000;834;833
6487;10002;1000;834;833
6538;10002;1000;833;833
6588;10002;1000;833;833
6638;10002;1000;833;833
6688;10002;1000;833;833
6739;10002;1000;834;833
6789;10002;1000;834;833
6839;10002;1000;834;833
6890;10002;1000;833;833
6940;10002;1000;833;833
6990;10002;1000;833;833
7040;10002;1000;833;833
7091;10002;1000;834;833
7141;10002;1000;834;833
7191;10002;1000;834;833
7242;10002;1000;833;833
7292;10002;1000;833;833
7342;10002;1000;833;833
7392;10002;1000;833;833
7443;10002;1000;834;833
7493;10002;1000;834;833
7543;10002;1000;834;833
7593;10002;1000;834;833
7644;10002;1000;833;833
7694;10002;1000;833;833
7744;10002;1000;833;833
7795;10002;1000;834;833
7845;10002;1000;834;833
7895;10002;1000;834;833
7945;10002;1000;834;833
7996;10002;1000;833;833
8046;10002;1000;833;833
8096;10002;1000;833;833
8147;10002;1000;834;833
8197;10002;1000;834;833
8247;10002;1000;834;833
8297;10002;1000;834;833
8348;10002;1000;833;833
8398;10002;1000;833;833
8448;10002;1000;833;833
8499;10002;1000;834;833
8549;10002;1000;834;833
8599;10002;1000;834;833
8649;10002;1000;834;833
8700;10002;1000;833;833
8750;10002;1000;833;833
8800;10002;1000;833;833
8851;10002;1000;834;833
8901;10002;1000;834;833
8951;10002;1000;834;833
9001;10002;1000;834;833
9052;10002;1000;833;833
9102;10002;1000;833;833
9152;10002;1000;833;833
9202;10002;1000;833;833
9253;10002;1000;834;833
9303;10002;1000;834;833
9353;10002;1000;834;833
9404;10002;1000;833;833
9454;10002;1000;833;833
9504;10002;1000;833;833
9554;10002;1000;833;833
9605;10002;1000;834;833
9655;10002;1000;834;833
9705;10002;1000;834;833
9756;10002;1000;833;833
9806;10002;1000;833;833
9856;10002;1000;833;833
9906;10002;1000;833;833
9957;10002;1000;834;833
1;10003;1000;476;476
51;10003;1000;476;476
102;10003;1000;476;476
152;10003;1000;476;476
202;10003;1000;476;476
252;10003;1000;476;476
303;10003;1000;476;476
353;10003;1000;476;476
403;10003;1000;476;476
454;10003;1000;476;476
504;10003;1000;476;476
554;10003;1000;476;476
604;10003;1000;476;476
655;10003;1000;476;476
705;10003;1000;476;476
755;10003;1000;476;476
806;10003;1000;476;476
856;10003;1000;476;476
906;10003;1000;476;476
956;10003;1000;476;476
1007;10003;1000;476;476
1057;10003;1000;476;476
1107;10003;1000;476;476
1157;10003;1000;476;476
1208;10003;1000;476;476
1258;10003;1000;476;476
1308;10003;1000;476;476
1359;10003;1000;476;476
1409;10003;1000;476;476
1459;10003;1000;476;476
1509;10003;1000;476;476
1560;10003;1000;476;476
1610;10003;1000;476;476
1660;10003;1000;476;476
1711;10003;1000;476;476
1761;10003;1000;476;476
1811;10003;1000;476;476
1861;10003;1000;476;476
1912;10003;1000;476;476
1962;10003;1000;476;476
2012;10003;1000;476;476
2063;10003;1000;476;476
2113;10003;1000;476;476
2163;10003;1000;476;476
2213;10003;1000;476;476
2264;10003;1000;476;476
2314;10003;1000;476;476
2364;10003;1000;476;476
2415;10003;1000;476;476
2465;10003;1000;476;476
2515;10003;1000;476;476
2565;10003;1000;476;476
2616;10003;1000;476;476
2666;10003;1000;476;476
2716;10003;1000;476;476
2766;10003;1000;476;476
2817;10003;1000;476;476
2867;10003;1000;476;476
2917;10003;1000;476;476
2968;10003;1000;476;476
3018;10003;1000;476;476
3068;10003;1000;476;476
3118;10003;1000;476;476
3169;10003;1000;476;476
3219;10003;1000;476;476
3269;10003;1000;476;476
3320;10003;1000;476;476
3370;10003;1000;476;476
3420;10003;1000;476;476
3470;10003;1000;476;476
3521;10003;1000;476;476
3571;10003;1000;476;476
3621;10003;1000;476;476
3672;10003;1000;476;476
3722;10003;1000;476;476
3772;10003;1000;476;476
3822;10003;1000;476;476
3873;10003;1000;476;476
3923;10003;1000;476;476
3973;10003;1000;476;476
4024;10003;1000;476;476
4074;10003;1000;476;476
4124;10003;1000;476;476
4174;10003;1000;476;476
4225;10003;1000;476;476
4275;10003;1000;476;476
4325;10003;1000;476;476
4375;10003;1000;476;476
4426;10003;1000;476;476
4476;10003;1000;476;476
4526;10003;1000;476;476
4577;10003;1000;476;476
4627;10003;1000;476;476
4677;10003;1000;476;476
4727;10003;1000;476;476
4778;10003;1000;476;476
4828;10003;1000;476;476
4878;10003;1000;476;476
4929;10003;1000;476;476
4979;10003;1000;476;476
5029;10003;1000;476;476
5079;10003;1000;476;476
5130;10003;1000;476;476
5180;10003;1000;476;476
5230;10003;1000;476;476
5281;10003;1000;476;476
5331;10003;1000;476;476
5381;10003;1000;476;476
5431;10003;1000;476;476
5482;10003;1000;476;476
5532;10003;1000;476;476
5582;10003;1000;476;476
5633;10003;1000;476;476
5683;10003;1000;476;476
5733;10003;1000;476;476
5783;10003;1000;476;476
5834;10003;1000;476;476
5884;10003;1000;476;476
5934;10003;1000;476;476
5984;10003;1000;476;476
6035;10003;1000;476;476
6085;10003;1000;476;476
6135;10003;1000;476;476
6186;10003;1000;476;476
6236;10003;1000;476;476
6286;10003;1000;476;476
6336;10003;1000;476;476
6387;10003;1000;476;476
6437;10003;1000;476;476
6487;10003;1000;476;476
6538;10003;1000;476;476
6588;10003;1000;476;476
6638;10003;1000;476;476
6688;10003;1000;476;476
6739;10003;1000;476;476
6789;10003;1000;476;476
6839;10003;1000;476;476
6890;10003;1000;476;476
6940;10003;1000;476;476
6990;10003;1000;476;476
7040;10003;1000;476;476
7091;10003;1000;476;476
7141;10003;1000;476;476
7191;10003;1000;476;476
7242;10003;1000;476;476
7292;10003;1000;476;476
7342;10003;1000;476;476
7392;10003;1000;476;476
7443;10003;1000;476;476
7493;10003;1000;476;476
7543;10003;1000;476;476
7593;10003;1000;476;476
7644;10003;1000;476;476
7694;10003;1000;476;476
7744;10003;1000;476;476
7795;10003;1000;476;476
7845;10003;1000;476;476
7895;10003;1000;476;476
7945;10003;1000;476;476
7996;10003;1000;476;476
8046;10003;1000;476;476
8096;10003;1000;476;476
8147;10003;1000;476;476
8197;10003;1000;476;476
8247;10003;1000;476;476
8297;10003;1000;476;476
8348;10003;1000;476;476
8398;10003;1000;476;476
8448;10003;1000;476;476
8499;10003;1000;476;476
8549;10003;1000;476;476
8599;10003;1000;476;476
8649;10003;1000;476;476
8700;10003;1000;476;476
8750;10003;1000;476;476
8800;10003;1000;476;476
8851;10003;1000;476;476
8901;10003;1000;476;476
8951;10003;1000;476;476
9001;10003;1000;476;476
9052;10003;1000;476;476
9102;10003;1000;476;476
9152;10003;1000;476;476
9202;10003;1000;476;476
9253;10003;1000;476;476
9303;10003;1000;476;476
9353;10003;1000;476;476
9404;10003;1000;476;476
9454;10003;1000;476;476
9504;10003;1000;476;476
9554;10003;1000;476;476
9605;10003;1000;476;476
9655;10003;1000;476;476
9705;10003;1000;476;476
9756;10003;1000;476;476
9806;10003;1000;476;476
9856;10003;1000;476;476
9906;10003;1000;476;476
9957;10003;1000;476;476
1;10004;1000;21;20
51;10004;1000;21;20
102;10004;1000;21;20
152;10004;1000;20;20
202;10004;1000;21;20
252;10004;1000;20;20
303;10004;1000;21;20
353;10004;1000;21;20
403;10004;1000;21;20
454;10004;1000;21;20
504;10004;1000;20;20
554;10004;1000;21;20
604;10004;1000;20;20
655;10004;1000;21;20
705;10004;1000;21;20
755;10004;1000;21;20
806;10004;1000;21;20
856;10004;1000;20;20
906;10004;1000;21;20
956;10004;1000;20;20
1007;10004;1000;21;20
1057;10004;1000;21;20
1107;10004;1000;21;20
1157;10004;1000;21;20
1208;10004;1000;20;20
1258;10004;1000;21;20
1308;10004;1000;20;20
1359;10004;1000;21;20
1409;10004;1000;21;20
1459;10004;1000;21;20
1509;10004;1000;21;20
1560;10004;1000;20;20
1610;10004;1000;21;20
1660;10004;1000;20;20
1711;10004;1000;21;20
1761;10004;1000;21;20
1811;10004;1000;21;20
1861;10004;1000;21;20
1912;10004;1000;20;20
1962;10004;1000;21;20
2012;10004;1000;20;20
2063;10004;1000;21;20
2113;10004;1000;21;20
2163;10004;1000;21;20
2213;10004;1000;21;20
2264;10004;1000;20;20
2314;10004;1000;21;20
2364;10004;1000;20;20
2415;10004;1000;21;20
2465;10004;1000;21;20
2515;10004;1000;21;20
2565;10004;1000;21;20
2616;10004;1000;20;20
2666;10004;1000;21;20
2716;10004;1000;20;20
2766;10004;1000;21;20
2817;10004;1000;21;20
2867;10004;1000;6;5
2917;10004;1000;21;20
2968;10004;1000;20;20
3018;10004;1000;21;20
3068;10004;1000;20;20
3118;10004;1000;21;20
3169;10004;1000;21;20
3219;10004;1000;21;20
3269;10004;1000;21;20
3320;10004;1000;20;20
3370;10004;1000;21;20
3420;10004;1000;20;20
3470;10004;1000;21;20
3521;10004;1000;21;20
3571;10004;1000;21;20
3621;10004;1000;21;20
3672;10004;1000;20;20
3722;10004;1000;21;20
3772;10004;1000;20;20
3822;10004;1000;21;20
3873;10004;1000;21;20
3923;10004;1000;21;20
3973;10004;1000;21;20
4024;10004;1000;20;20
4074;10004;1000;21;20
4124;10004;1000;20;20
4174;10004;1000;21;20
4225;10004;1000;21;20
4275;10004;1000;21;20
4325;10004;1000;21;20
4375;10004;1000;21;20
4426;10004;1000;21;20
4476;10004;1000;20;20
4526;10004;1000;21;20
4577;10004;1000;21;20
4627;10004;1000;21;20
4677;10004;1000;21;20
4727;10004;1000;21;20
4778;10004;1000;21;20
4828;10004;1000;20;20
4878;10004;1000;21;20
4929;10004;1000;21;20
4979;10004;1000;21;20
5029;10004;1000;21;20
5079;10004;1000;21;20
5130;10004;1000;21;20
5180;10004;1000;20;20
5230;10004;1000;21;20
5281;10004;1000;21;20
5331;10004;1000;21;20
5381;10004;1000;21;20
5431;10004;1000;21;20
5482;10004;1000;21;20
5532;10004;1000;20;20
5582;10004;1000;21;20
5633;10004;1000;21;20
5683;10004;1000;21;20
5733;10004;1000;21;20
5783;10004;1000;21;20
5834;10004;1000;21;20
5884;10004;1000;20;20
5934;10004;1000;21;20
5984;10004;1000;20;20
6035;10004;1000;21;20
6085;10004;1000;21;20
6135;10004;1000;21;20
6186;10004;1000;21;20
6236;10004;1000;20;20
6286;10004;1000;21;20
6336;10004;1000;20;20
6387;10004;1000;21;20
6437;10004;1000;21;20
6487;10004;1000;21;20
6538;10004;1000;21;20
6588;10004;1000;5;5
6638;10004;1000;21;20
6688;10004;1000;20;20
6739;10004;1000;21;20
6789;10004;1000;21;20
6839;10004;1000;21;20
6890;10004;1000;21;20
6940;10004;1000;20;20
6990;10004;1000;21;20
7040;10004;1000;20;20
7091;10004;1000;21;20
7141;10004;1000;21;20
7191;10004;1000;21;20
7242;10004;1000;21;20
7292;10004;1000;20;20
7342;10004;1000;21;20
7392;10004;1000;20;20
7443;10004;1000;21;20
7493;10004;1000;21;20
7543;10004;1000;21;20
7593;10004;1000;21;20
7644;10004;1000;20;20
7694;10004;1000;21;20
7744;10004;1000;20;20
7795;10004;1000;21;20
7845;10004;1000;21;20
7895;10004;1000;21;20
7945;10004;1000;21;20
7996;10004;1000;20;20
8046;10004;1000;21;20
8096;10004;1000;20;20
8147;10004;1000;21;20
8197;10004;1000;21;20
8247;10004;1000;21;20
8297;10004;1000;21;20
8348;10004;1000;20;20
8398;10004;1000;21;20
8448;10004;1000;20;20
8499;10004;1000;21;20
8549;10004;1000;21;20
8599;10004;1000;21;20
8649;10004;1000;21;20
8700;10004;1000;20;20
8750;10004;1000;21;20
8800;10004;1000;20;20
8851;10004;1000;21;20
8901;10004;1000;21;20
8951;10004;1000;21;20
9001;10004;1000;21;20
9052;10004;1000;20;20
9102;10004;1000;21;20
9152;10004;1000;20;20
9202;10004;1000;21;20
9253;10004;1000;21;20
9303;10004;1000;21;20
9353;10004;1000;21;20
9404;10004;1000;20;20
9454;10004;1000;21;20
9504;10004;1000;20;20
9554;10004;1000;21;20
9605;10004;1000;21;20
9655;10004;1000;21;20
9705;10004;1000;21;20
9756;10004;1000;20;20
9806;10004;1000;21;20
9856;10004;1000;20;20
9906;10004;1000;21;20
9957;10004;1000;21;20
1;10005;1000;309;308
51;10005;1000;309;308
102;10005;1000;309;308
152;10005;1000;309;308
202;10005;1000;309;308
252;10005;1000;309;308
303;10005;1000;309;308
353;10005;1000;309;308
403;10005;1000;309;308
454;10005;1000;309;308
504;10005;1000;309;308
554;10005;1000;309;308
604;10005;1000;309;308
655;10005;1000;308;308
705;10005;1000;308;308
755;10005;1000;308;308
806;10005;1000;309;308
856;10005;1000;309;308
906;10005;1000;309;308
956;10005;1000;309;308
1007;10005;1000;309;308
1057;10005;1000;309;308
1107;10005;1000;309;308
1157;10005;1000;309;308
1208;10005;1000;309;308
1258;10005;1000;309;308
1308;10005;1000;309;308
1359;10005;1000;309;308
1409;10005;1000;309;308
1459;10005;1000;309;308
1509;10005;1000;309;308
1560;10005;1000;308;308
1610;10005;1000;28;28
1660;10005;1000;308;308
1711;10005;1000;23;22
1761;10005;1000;309;308
1811;10005;1000;309;308
1861;10005;1000;309;308
1912;10005;1000;309;308
1962;10005;1000;309;308
2012;10005;1000;309;308
2063;10005;1000;309;308
2113;10005;1000;309;308
2163;10005;1000;309;308
2213;10005;1000;309;308
